ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,BENEFICIAL_USE_ID,SUMMARY_SEQ,ROW_SEQ,AMOUNT,CONSUMPTIVE_INDICATOR,METHOD_ID,START_DATE,END_DATE
TWDB,2015,2,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,23,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,5,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,19,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,20,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,10,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,11,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,3,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,8,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,9,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48001,16,1,1,8631.0,2,1,01/01,12/31
TWDB,2015,48005,16,1,1,3220.0,2,1,01/01,12/31
TWDB,2015,48009,16,1,1,10510.0,2,1,01/01,12/31
TWDB,2015,48013,16,1,1,340.0,2,1,01/01,12/31
TWDB,2015,48017,16,1,1,93.0,2,1,01/01,12/31
TWDB,2015,48021,16,1,1,312.0,2,1,01/01,12/31
TWDB,2015,48025,16,1,1,6527.0,2,1,01/01,12/31
TWDB,2015,48029,16,1,1,3785.0,2,1,01/01,12/31
TWDB,2015,48033,16,1,1,940.0,2,1,01/01,12/31
TWDB,2015,48037,16,1,1,2097.0,2,1,01/01,12/31
TWDB,2015,48041,16,1,1,10466.0,2,1,01/01,12/31
TWDB,2015,48045,16,1,1,963.0,2,1,01/01,12/31
TWDB,2015,48049,16,1,1,2643.0,2,1,01/01,12/31
TWDB,2015,48053,16,1,1,2411.0,2,1,01/01,12/31
TWDB,2015,48057,16,1,1,249149.0,2,1,01/01,12/31
TWDB,2015,48061,16,1,1,886.0,2,1,01/01,12/31
TWDB,2015,48065,16,1,1,113.0,2,1,01/01,12/31
TWDB,2015,48069,16,1,1,2445.0,2,1,01/01,12/31
TWDB,2015,48073,16,1,1,1468.0,2,1,01/01,12/31
TWDB,2015,48077,16,1,1,25124.0,2,1,01/01,12/31
TWDB,2015,48081,16,1,1,35131.0,2,1,01/01,12/31
TWDB,2015,48085,16,1,1,1940.0,2,1,01/01,12/31
TWDB,2015,48089,16,1,1,89.0,2,1,01/01,12/31
TWDB,2015,48093,16,1,1,1351.0,2,1,01/01,12/31
TWDB,2015,48097,16,1,1,181.0,2,1,01/01,12/31
TWDB,2015,48101,16,1,1,2722.0,2,1,01/01,12/31
TWDB,2015,48105,16,1,1,2672.0,2,1,01/01,12/31
TWDB,2015,48109,16,1,1,1811.0,2,1,01/01,12/31
TWDB,2015,48113,16,1,1,568.0,2,1,01/01,12/31
TWDB,2015,48117,16,1,1,308.0,2,1,01/01,12/31
TWDB,2015,48121,16,1,1,6878.0,2,1,01/01,12/31
TWDB,2015,48125,16,1,1,523.0,2,1,01/01,12/31
TWDB,2015,48129,16,1,1,797.0,2,1,01/01,12/31
TWDB,2015,48133,16,1,1,1049.0,2,1,01/01,12/31
TWDB,2015,48137,16,1,1,1326.0,2,1,01/01,12/31
TWDB,2015,48141,16,1,1,2826.0,2,1,01/01,12/31
TWDB,2015,48145,16,1,1,7138.0,2,1,01/01,12/31
TWDB,2015,48149,16,1,1,19.0,2,1,01/01,12/31
TWDB,2015,48153,16,1,1,364.0,2,1,01/01,12/31
TWDB,2015,48157,16,1,1,478.0,2,1,01/01,12/31
TWDB,2015,48161,16,1,1,81.0,2,1,01/01,12/31
TWDB,2015,48165,16,1,1,8.0,2,1,01/01,12/31
TWDB,2015,48169,16,1,1,6382.0,2,1,01/01,12/31
TWDB,2015,48173,16,1,1,581.0,2,1,01/01,12/31
TWDB,2015,48177,16,1,1,4040.0,2,1,01/01,12/31
TWDB,2015,48181,16,1,1,12214.0,2,1,01/01,12/31
TWDB,2015,48185,16,1,1,311.0,2,1,01/01,12/31
TWDB,2015,48189,16,1,1,508.0,2,1,01/01,12/31
TWDB,2015,48193,16,1,1,4297.0,2,1,01/01,12/31
TWDB,2015,48197,16,1,1,392.0,2,1,01/01,12/31
TWDB,2015,48201,16,1,1,391.0,2,1,01/01,12/31
TWDB,2015,48205,16,1,1,1515.0,2,1,01/01,12/31
TWDB,2015,48209,16,1,1,1176.0,2,1,01/01,12/31
TWDB,2015,48213,16,1,1,376.0,2,1,01/01,12/31
TWDB,2015,48217,16,1,1,715.0,2,1,01/01,12/31
TWDB,2015,48221,16,1,1,1592.0,2,1,01/01,12/31
TWDB,2015,48225,16,1,1,4898.0,2,1,01/01,12/31
TWDB,2015,48229,16,1,1,909.0,2,1,01/01,12/31
TWDB,2015,48233,16,1,1,4015.0,2,1,01/01,12/31
TWDB,2015,48237,16,1,1,130.0,2,1,01/01,12/31
TWDB,2015,48241,16,1,1,13821.0,2,1,01/01,12/31
TWDB,2015,48245,16,1,1,3058.0,2,1,01/01,12/31
TWDB,2015,48249,16,1,1,91.0,2,1,01/01,12/31
TWDB,2015,48253,16,1,1,2024.0,2,1,01/01,12/31
TWDB,2015,48257,16,1,1,92.0,2,1,01/01,12/31
TWDB,2015,48261,16,1,1,1411.0,2,1,01/01,12/31
TWDB,2015,48265,16,1,1,303.0,2,1,01/01,12/31
TWDB,2015,48269,16,1,1,2635.0,2,1,01/01,12/31
TWDB,2015,48273,16,1,1,282.0,2,1,01/01,12/31
TWDB,2015,48281,16,1,1,89833.0,2,1,01/01,12/31
TWDB,2015,48277,16,1,1,6310.0,2,1,01/01,12/31
TWDB,2015,48285,16,1,1,3981.0,2,1,01/01,12/31
TWDB,2015,48289,16,1,1,1307.0,2,1,01/01,12/31
TWDB,2015,48293,16,1,1,2944.0,2,1,01/01,12/31
TWDB,2015,48297,16,1,1,2858.0,2,1,01/01,12/31
TWDB,2015,48301,16,1,1,378.0,2,1,01/01,12/31
TWDB,2015,48305,16,1,1,496.0,2,1,01/01,12/31
TWDB,2015,48309,16,1,1,20.0,2,1,01/01,12/31
TWDB,2015,48313,16,1,1,74340.0,2,1,01/01,12/31
TWDB,2015,48317,16,1,1,20.0,2,1,01/01,12/31
TWDB,2015,48321,16,1,1,2786.0,2,1,01/01,12/31
TWDB,2015,48325,16,1,1,3295.0,2,1,01/01,12/31
TWDB,2015,48329,16,1,1,2722.0,2,1,01/01,12/31
TWDB,2015,48333,16,1,1,869.0,2,1,01/01,12/31
TWDB,2015,48337,16,1,1,118.0,2,1,01/01,12/31
TWDB,2015,48341,16,1,1,3582.0,2,1,01/01,12/31
TWDB,2015,48345,16,1,1,118.0,2,1,01/01,12/31
TWDB,2015,48349,16,1,1,824.0,2,1,01/01,12/31
TWDB,2015,48353,16,1,1,2771.0,2,1,01/01,12/31
TWDB,2015,48357,16,1,1,1676.0,2,1,01/01,12/31
TWDB,2015,48361,16,1,1,9510.0,2,1,01/01,12/31
TWDB,2015,48365,16,1,1,3485.0,2,1,01/01,12/31
TWDB,2015,48369,16,1,1,2852.0,2,1,01/01,12/31
TWDB,2015,48373,16,1,1,12359.0,2,1,01/01,12/31
TWDB,2015,48377,16,1,1,4215.0,2,1,01/01,12/31
TWDB,2015,48381,16,1,1,559.0,2,1,01/01,12/31
TWDB,2015,48385,16,1,1,501.0,2,1,01/01,12/31
TWDB,2015,48389,16,1,1,1127.0,2,1,01/01,12/31
TWDB,2015,48393,16,1,1,59.0,2,1,01/01,12/31
TWDB,2015,48397,16,1,1,5691.0,2,1,01/01,12/31
TWDB,2015,48401,16,1,1,194501.0,2,1,01/01,12/31
TWDB,2015,48405,16,1,1,3114.0,2,1,01/01,12/31
TWDB,2015,48409,16,1,1,1145.0,2,1,01/01,12/31
TWDB,2015,48413,16,1,1,90.0,2,1,01/01,12/31
TWDB,2015,48417,16,1,1,8764.0,2,1,01/01,12/31
TWDB,2015,48421,16,1,1,640.0,2,1,01/01,12/31
TWDB,2015,48425,16,1,1,5343.0,2,1,01/01,12/31
TWDB,2015,48429,16,1,1,12550.0,2,1,01/01,12/31
TWDB,2015,48433,16,1,1,3829.0,2,1,01/01,12/31
TWDB,2015,48437,16,1,1,1004.0,2,1,01/01,12/31
TWDB,2015,48441,16,1,1,6057.0,2,1,01/01,12/31
TWDB,2015,48445,16,1,1,1596.0,2,1,01/01,12/31
TWDB,2015,48449,16,1,1,3193.0,2,1,01/01,12/31
TWDB,2015,48453,16,1,1,1160.0,2,1,01/01,12/31
TWDB,2015,48457,16,1,1,493.0,2,1,01/01,12/31
TWDB,2015,48461,16,1,1,1910.0,2,1,01/01,12/31
TWDB,2015,48465,16,1,1,5077.0,2,1,01/01,12/31
TWDB,2015,48469,16,1,1,157.0,2,1,01/01,12/31
TWDB,2015,48473,16,1,1,328.0,2,1,01/01,12/31
TWDB,2015,48477,16,1,1,1372.0,2,1,01/01,12/31
TWDB,2015,48481,16,1,1,3860.0,2,1,01/01,12/31
TWDB,2015,48485,16,1,1,1200.0,2,1,01/01,12/31
TWDB,2015,48489,16,1,1,9869.0,2,1,01/01,12/31
TWDB,2015,48493,16,1,1,810.0,2,1,01/01,12/31
TWDB,2015,48497,16,1,1,1459.0,2,1,01/01,12/31
TWDB,2015,48501,16,1,1,6154.0,2,1,01/01,12/31
TWDB,2015,48505,16,1,1,917.0,2,1,01/01,12/31
TWDB,2015,48509,16,1,1,3591.0,2,1,01/01,12/31
TWDB,2015,48513,16,1,1,445.0,2,1,01/01,12/31
TWDB,2015,48517,16,1,1,3317.0,2,1,01/01,12/31
TWDB,2015,48521,16,1,1,86.0,2,1,01/01,12/31
TWDB,2015,48525,16,1,1,111.0,2,1,01/01,12/31
TWDB,2015,48529,16,1,1,4596.0,2,1,01/01,12/31
TWDB,2015,48533,16,1,1,119.0,2,1,01/01,12/31
TWDB,2015,48537,16,1,1,134.0,2,1,01/01,12/31
TWDB,2015,48541,16,1,1,950.0,2,1,01/01,12/31
TWDB,2015,48545,16,1,1,3790.0,2,1,01/01,12/31
TWDB,2015,48549,16,1,1,205.0,2,1,01/01,12/31
TWDB,2015,48565,16,1,1,1719.0,2,1,01/01,12/31
TWDB,2015,48553,16,1,1,107.0,2,1,01/01,12/31
TWDB,2015,48557,16,1,1,1331.0,2,1,01/01,12/31
TWDB,2015,48561,16,1,1,129.0,2,1,01/01,12/31
TWDB,2015,48569,16,1,1,2424.0,2,1,01/01,12/31
TWDB,2015,48573,16,1,1,2316.0,2,1,01/01,12/31
TWDB,2015,48577,16,1,1,2523.0,2,1,01/01,12/31
TWDB,2015,48581,16,1,1,9514.0,2,1,01/01,12/31
TWDB,2015,48585,16,1,1,2155.0,2,1,01/01,12/31
TWDB,2015,48589,16,1,1,642.0,2,1,01/01,12/31
TWDB,2015,48593,16,1,1,1156.0,2,1,01/01,12/31
TWDB,2015,48597,16,1,1,456.0,2,1,01/01,12/31
TWDB,2015,48601,16,1,1,19.0,2,1,01/01,12/31
TWDB,2015,48605,16,1,1,32087.0,2,1,01/01,12/31
TWDB,2015,48609,16,1,1,549.0,2,1,01/01,12/31
TWDB,2015,48625,16,1,1,3392.0,2,1,01/01,12/31
TWDB,2015,48629,16,1,1,491.0,2,1,01/01,12/31
TWDB,2015,48633,16,1,1,394.0,2,1,01/01,12/31
TWDB,2015,48637,16,1,1,670.0,2,1,01/01,12/31
TWDB,2015,48641,16,1,1,5421.0,2,1,01/01,12/31
TWDB,2015,48645,16,1,1,1081.0,2,1,01/01,12/31
TWDB,2015,48613,16,1,1,1418.0,2,1,01/01,12/31
TWDB,2015,48617,16,1,1,11793.0,2,1,01/01,12/31
TWDB,2015,48621,16,1,1,147.0,2,1,01/01,12/31
TWDB,2015,48649,16,1,1,9567.0,2,1,01/01,12/31
TWDB,2015,48653,16,1,1,46.0,2,1,01/01,12/31
TWDB,2015,48657,16,1,1,9080.0,2,1,01/01,12/31
TWDB,2015,48661,16,1,1,2866.0,2,1,01/01,12/31
TWDB,2015,48665,16,1,1,304.0,2,1,01/01,12/31
TWDB,2015,48669,16,1,1,1344.0,2,1,01/01,12/31
TWDB,2015,48673,16,1,1,912.0,2,1,01/01,12/31
TWDB,2015,48677,16,1,1,70530.0,2,1,01/01,12/31
TWDB,2015,48681,16,1,1,3631.0,2,1,01/01,12/31
TWDB,2015,48685,16,1,1,1294.0,2,1,01/01,12/31
TWDB,2015,48689,16,1,1,189.0,2,1,01/01,12/31
TWDB,2015,48693,16,1,1,5396.0,2,1,01/01,12/31
TWDB,2015,48697,16,1,1,460.0,2,1,01/01,12/31
TWDB,2015,48701,16,1,1,1552.0,2,1,01/01,12/31
TWDB,2015,48705,16,1,1,1622.0,2,1,01/01,12/31
TWDB,2015,48709,16,1,1,1561.0,2,1,01/01,12/31
TWDB,2015,48713,16,1,1,2176.0,2,1,01/01,12/31
TWDB,2015,48717,16,1,1,658.0,2,1,01/01,12/31
TWDB,2015,48721,16,1,1,11138.0,2,1,01/01,12/31
TWDB,2015,48725,16,1,1,100.0,2,1,01/01,12/31
TWDB,2015,48729,16,1,1,2114.0,2,1,01/01,12/31
TWDB,2015,48733,16,1,1,6958.0,2,1,01/01,12/31
TWDB,2015,48737,16,1,1,1140.0,2,1,01/01,12/31
TWDB,2015,48741,16,1,1,5294.0,2,1,01/01,12/31
TWDB,2015,48745,16,1,1,4751.0,2,1,01/01,12/31
TWDB,2015,48749,16,1,1,20351.0,2,1,01/01,12/31
TWDB,2015,48753,16,1,1,2857.0,2,1,01/01,12/31
TWDB,2015,48757,16,1,1,405.0,2,1,01/01,12/31
TWDB,2015,48761,16,1,1,18843.0,2,1,01/01,12/31
TWDB,2015,48765,16,1,1,829.0,2,1,01/01,12/31
TWDB,2015,48769,16,1,1,436.0,2,1,01/01,12/31
TWDB,2015,48773,16,1,1,986.0,2,1,01/01,12/31
TWDB,2015,48777,16,1,1,4741.0,2,1,01/01,12/31
TWDB,2015,48781,16,1,1,901.0,2,1,01/01,12/31
TWDB,2015,48785,16,1,1,161.0,2,1,01/01,12/31
TWDB,2015,48789,16,1,1,2434.0,2,1,01/01,12/31
TWDB,2015,48793,16,1,1,121.0,2,1,01/01,12/31
TWDB,2015,48797,16,1,1,106.0,2,1,01/01,12/31
TWDB,2015,48801,16,1,1,7318.0,2,1,01/01,12/31
TWDB,2015,48805,16,1,1,988.0,2,1,01/01,12/31
TWDB,2015,48809,16,1,1,654.0,2,1,01/01,12/31
TWDB,2015,48813,16,1,1,2984.0,2,1,01/01,12/31
TWDB,2015,48817,16,1,1,1857.0,2,1,01/01,12/31
TWDB,2015,48821,16,1,1,1562.0,2,1,01/01,12/31
TWDB,2015,48825,16,1,1,491.0,2,1,01/01,12/31
TWDB,2015,48829,16,1,1,362.0,2,1,01/01,12/31
TWDB,2015,48833,16,1,1,3.0,2,1,01/01,12/31
TWDB,2015,48837,16,1,1,2356.0,2,1,01/01,12/31
TWDB,2015,48841,16,1,1,537.0,2,1,01/01,12/31
TWDB,2015,48845,16,1,1,17348.0,2,1,01/01,12/31
TWDB,2015,48849,16,1,1,697.0,2,1,01/01,12/31
TWDB,2015,48853,16,1,1,384.0,2,1,01/01,12/31
TWDB,2015,48857,16,1,1,21.0,2,1,01/01,12/31
TWDB,2015,48861,16,1,1,244.0,2,1,01/01,12/31
TWDB,2015,48865,16,1,1,108.0,2,1,01/01,12/31
TWDB,2015,48869,16,1,1,964.0,2,1,01/01,12/31
TWDB,2015,48873,16,1,1,847.0,2,1,01/01,12/31
TWDB,2015,48877,16,1,1,9878.0,2,1,01/01,12/31
TWDB,2015,48881,16,1,1,738.0,2,1,01/01,12/31
TWDB,2015,48885,16,1,1,153.0,2,1,01/01,12/31
TWDB,2015,48889,16,1,1,308.0,2,1,01/01,12/31
TWDB,2015,48893,16,1,1,5.0,2,1,01/01,12/31
TWDB,2015,48897,16,1,1,340.0,2,1,01/01,12/31
TWDB,2015,48901,16,1,1,4486.0,2,1,01/01,12/31
TWDB,2015,48905,16,1,1,15958.0,2,1,01/01,12/31
TWDB,2015,48909,16,1,1,1253.0,2,1,01/01,12/31
TWDB,2015,48913,16,1,1,4168.0,2,1,01/01,12/31
TWDB,2015,48917,16,1,1,3355.0,2,1,01/01,12/31
TWDB,2015,48921,16,1,1,837.0,2,1,01/01,12/31
TWDB,2015,48925,16,1,1,4472.0,2,1,01/01,12/31
TWDB,2015,48929,16,1,1,9202.0,2,1,01/01,12/31
TWDB,2015,48933,16,1,1,4310.0,2,1,01/01,12/31
TWDB,2015,48937,16,1,1,3565.0,2,1,01/01,12/31
TWDB,2015,48941,16,1,1,4151.0,2,1,01/01,12/31
TWDB,2015,48945,16,1,1,4836.0,2,1,01/01,12/31
TWDB,2015,48949,16,1,1,2762.0,2,1,01/01,12/31
TWDB,2015,48953,16,1,1,1754.0,2,1,01/01,12/31
TWDB,2015,48957,16,1,1,222.0,2,1,01/01,12/31
TWDB,2015,48961,16,1,1,5406.0,2,1,01/01,12/31
TWDB,2015,48965,16,1,1,1395.0,2,1,01/01,12/31
TWDB,2015,48969,16,1,1,963.0,2,1,01/01,12/31
TWDB,2015,48973,16,1,1,1327.0,2,1,01/01,12/31
TWDB,2015,48977,16,1,1,418.0,2,1,01/01,12/31
TWDB,2015,48981,16,1,1,14599.0,2,1,01/01,12/31
TWDB,2015,48985,16,1,1,6039.0,2,1,01/01,12/31
TWDB,2015,48989,16,1,1,1677.0,2,1,01/01,12/31
TWDB,2015,48993,16,1,1,3408.0,2,1,01/01,12/31
TWDB,2015,48997,16,1,1,4482.0,2,1,01/01,12/31
TWDB,2015,49001,16,1,1,1391.0,2,1,01/01,12/31
TWDB,2015,49005,16,1,1,334.0,2,1,01/01,12/31
TWDB,2015,49009,16,1,1,69.0,2,1,01/01,12/31
TWDB,2015,49013,16,1,1,2728.0,2,1,01/01,12/31
TWDB,2015,48001,17,1,1,3120.0,2,1,01/01,12/31
TWDB,2015,48005,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48009,17,1,1,129.0,2,1,01/01,12/31
TWDB,2015,48013,17,1,1,3028.0,2,1,01/01,12/31
TWDB,2015,48017,17,1,1,859.0,2,1,01/01,12/31
TWDB,2015,48021,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48025,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48029,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48033,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48037,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48041,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48045,17,1,1,10.0,2,1,01/01,12/31
TWDB,2015,48049,17,1,1,2961.0,2,1,01/01,12/31
TWDB,2015,48053,17,1,1,48820.0,2,1,01/01,12/31
TWDB,2015,48057,17,1,1,10465.0,2,1,01/01,12/31
TWDB,2015,48061,17,1,1,354.0,2,1,01/01,12/31
TWDB,2015,48065,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48069,17,1,1,251.0,2,1,01/01,12/31
TWDB,2015,48073,17,1,1,18548.0,2,1,01/01,12/31
TWDB,2015,48077,17,1,1,13266.0,2,1,01/01,12/31
TWDB,2015,48081,17,1,1,739.0,2,1,01/01,12/31
TWDB,2015,48085,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48089,17,1,1,77.0,2,1,01/01,12/31
TWDB,2015,48093,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48097,17,1,1,4523.0,2,1,01/01,12/31
TWDB,2015,48101,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48105,17,1,1,4035.0,2,1,01/01,12/31
TWDB,2015,48109,17,1,1,2935.0,2,1,01/01,12/31
TWDB,2015,48113,17,1,1,2474.0,2,1,01/01,12/31
TWDB,2015,48117,17,1,1,871.0,2,1,01/01,12/31
TWDB,2015,48121,17,1,1,42776.0,2,1,01/01,12/31
TWDB,2015,48125,17,1,1,320.0,2,1,01/01,12/31
TWDB,2015,48129,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48133,17,1,1,1436.0,2,1,01/01,12/31
TWDB,2015,48137,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48141,17,1,1,2841.0,2,1,01/01,12/31
TWDB,2015,48145,17,1,1,937.0,2,1,01/01,12/31
TWDB,2015,48149,17,1,1,1561.0,2,1,01/01,12/31
TWDB,2015,48153,17,1,1,651.0,2,1,01/01,12/31
TWDB,2015,48157,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48161,17,1,1,234.0,2,1,01/01,12/31
TWDB,2015,48165,17,1,1,1380.0,2,1,01/01,12/31
TWDB,2015,48169,17,1,1,181438.0,2,1,01/01,12/31
TWDB,2015,48173,17,1,1,5.0,2,1,01/01,12/31
TWDB,2015,48177,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48181,17,1,1,9132.0,2,1,01/01,12/31
TWDB,2015,48185,17,1,1,1408.0,2,1,01/01,12/31
TWDB,2015,48189,17,1,1,18.0,2,1,01/01,12/31
TWDB,2015,48193,17,1,1,463.0,2,1,01/01,12/31
TWDB,2015,48197,17,1,1,12215.0,2,1,01/01,12/31
TWDB,2015,48201,17,1,1,12.0,2,1,01/01,12/31
TWDB,2015,48205,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48209,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48213,17,1,1,484.0,2,1,01/01,12/31
TWDB,2015,48217,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48221,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48225,17,1,1,476193.0,2,1,01/01,12/31
TWDB,2015,48229,17,1,1,1113.0,2,1,01/01,12/31
TWDB,2015,48233,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48237,17,1,1,466.0,2,1,01/01,12/31
TWDB,2015,48241,17,1,1,107979.0,2,1,01/01,12/31
TWDB,2015,48245,17,1,1,2.0,2,1,01/01,12/31
TWDB,2015,48249,17,1,1,277.0,2,1,01/01,12/31
TWDB,2015,48253,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48257,17,1,1,342.0,2,1,01/01,12/31
TWDB,2015,48261,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48265,17,1,1,2005.0,2,1,01/01,12/31
TWDB,2015,48269,17,1,1,17582.0,2,1,01/01,12/31
TWDB,2015,48273,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48281,17,1,1,30014.0,2,1,01/01,12/31
TWDB,2015,48277,17,1,1,17759.0,2,1,01/01,12/31
TWDB,2015,48285,17,1,1,487.0,2,1,01/01,12/31
TWDB,2015,48289,17,1,1,2217.0,2,1,01/01,12/31
TWDB,2015,48293,17,1,1,1493.0,2,1,01/01,12/31
TWDB,2015,48297,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48301,17,1,1,262.0,2,1,01/01,12/31
TWDB,2015,48305,17,1,1,107.0,2,1,01/01,12/31
TWDB,2015,48309,17,1,1,258.0,2,1,01/01,12/31
TWDB,2015,48313,17,1,1,35632.0,2,1,01/01,12/31
TWDB,2015,48317,17,1,1,1739.0,2,1,01/01,12/31
TWDB,2015,48321,17,1,1,43.0,2,1,01/01,12/31
TWDB,2015,48325,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48329,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48333,17,1,1,47627.0,2,1,01/01,12/31
TWDB,2015,48337,17,1,1,626.0,2,1,01/01,12/31
TWDB,2015,48341,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48345,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48349,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48353,17,1,1,1230.0,2,1,01/01,12/31
TWDB,2015,48357,17,1,1,1844.0,2,1,01/01,12/31
TWDB,2015,48361,17,1,1,9646.0,2,1,01/01,12/31
TWDB,2015,48365,17,1,1,22750.0,2,1,01/01,12/31
TWDB,2015,48369,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48373,17,1,1,7775.0,2,1,01/01,12/31
TWDB,2015,48377,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48381,17,1,1,105.0,2,1,01/01,12/31
TWDB,2015,48385,17,1,1,793.0,2,1,01/01,12/31
TWDB,2015,48389,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48393,17,1,1,398.0,2,1,01/01,12/31
TWDB,2015,48397,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48401,17,1,1,440969.0,2,1,01/01,12/31
TWDB,2015,48405,17,1,1,6688.0,2,1,01/01,12/31
TWDB,2015,48409,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48413,17,1,1,749.0,2,1,01/01,12/31
TWDB,2015,48417,17,1,1,13847.0,2,1,01/01,12/31
TWDB,2015,48421,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48425,17,1,1,5792.0,2,1,01/01,12/31
TWDB,2015,48429,17,1,1,98020.0,2,1,01/01,12/31
TWDB,2015,48433,17,1,1,2303.0,2,1,01/01,12/31
TWDB,2015,48437,17,1,1,1900.0,2,1,01/01,12/31
TWDB,2015,48441,17,1,1,1516.0,2,1,01/01,12/31
TWDB,2015,48445,17,1,1,3776.0,2,1,01/01,12/31
TWDB,2015,48449,17,1,1,1212.0,2,1,01/01,12/31
TWDB,2015,48453,17,1,1,4824.0,2,1,01/01,12/31
TWDB,2015,48457,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48461,17,1,1,10100.0,2,1,01/01,12/31
TWDB,2015,48465,17,1,1,98.0,2,1,01/01,12/31
TWDB,2015,48469,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48473,17,1,1,639.0,2,1,01/01,12/31
TWDB,2015,48477,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48481,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48485,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48489,17,1,1,37299.0,2,1,01/01,12/31
TWDB,2015,48493,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48497,17,1,1,3689.0,2,1,01/01,12/31
TWDB,2015,48501,17,1,1,13613.0,2,1,01/01,12/31
TWDB,2015,48505,17,1,1,1690.0,2,1,01/01,12/31
TWDB,2015,48509,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48513,17,1,1,12662.0,2,1,01/01,12/31
TWDB,2015,48517,17,1,1,2239.0,2,1,01/01,12/31
TWDB,2015,48521,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48525,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48529,17,1,1,2928.0,2,1,01/01,12/31
TWDB,2015,48533,17,1,1,510.0,2,1,01/01,12/31
TWDB,2015,48537,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48541,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48545,17,1,1,627.0,2,1,01/01,12/31
TWDB,2015,48549,17,1,1,400.0,2,1,01/01,12/31
TWDB,2015,48565,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48553,17,1,1,6298.0,2,1,01/01,12/31
TWDB,2015,48557,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48561,17,1,1,3458.0,2,1,01/01,12/31
TWDB,2015,48569,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48573,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48577,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48581,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48585,17,1,1,649.0,2,1,01/01,12/31
TWDB,2015,48589,17,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48593,17,1,1,799.0,2,1,01/01,12/31
TWDB,2015,48597,17,1,1,3348.0,2,1,01/01,12/31
